 Date,EMUEVOLVINTRAT Close,EMUEVOLVINTRAT Adj. Close
3/7/2016,-0.24,-0.24
3/4/2016,-0.23,-0.23
3/3/2016,-0.23,-0.23
3/2/2016,-0.23,-0.23
3/1/2016,-0.22,-0.22
2/29/2016,-0.22,-0.22
2/26/2016,-0.22,-0.22
2/25/2016,-0.22,-0.22
2/24/2016,-0.22,-0.22
2/23/2016,-0.22,-0.22
2/22/2016,-0.22,-0.22
2/19/2016,-0.21,-0.21
2/18/2016,-0.21,-0.21
2/17/2016,-0.21,-0.21
2/16/2016,-0.21,-0.21
2/15/2016,-0.2,-0.2
2/12/2016,-0.2,-0.2
2/11/2016,-0.2,-0.2
2/10/2016,-0.19,-0.19
2/9/2016,-0.19,-0.19
2/8/2016,-0.19,-0.19
2/5/2016,-0.19,-0.19
2/4/2016,-0.19,-0.19
2/3/2016,-0.18,-0.18
2/2/2016,-0.18,-0.18
2/1/2016,-0.18,-0.18
1/29/2016,-0.18,-0.18
1/28/2016,-0.17,-0.17
1/27/2016,-0.17,-0.17
1/26/2016,-0.17,-0.17
1/25/2016,-0.17,-0.17
1/22/2016,-0.16,-0.16
1/21/2016,-0.16,-0.16
1/20/2016,-0.16,-0.16
1/19/2016,-0.15,-0.15
1/18/2016,-0.15,-0.15
1/15/2016,-0.15,-0.15
1/14/2016,-0.15,-0.15
1/13/2016,-0.14,-0.14
1/12/2016,-0.14,-0.14
1/11/2016,-0.14,-0.14
1/8/2016,-0.14,-0.14
1/7/2016,-0.14,-0.14
1/6/2016,-0.13,-0.13
1/5/2016,-0.13,-0.13
1/4/2016,-0.13,-0.13
1/1/2016,-0.13,-0.13
12/31/2015,-0.13,-0.13
12/30/2015,-0.13,-0.13
12/29/2015,-0.13,-0.13
12/28/2015,-0.13,-0.13
12/25/2015,-0.13,-0.13
12/24/2015,-0.13,-0.13
12/23/2015,-0.13,-0.13
12/22/2015,-0.13,-0.13
12/21/2015,-0.13,-0.13
12/18/2015,-0.12,-0.12
12/17/2015,-0.12,-0.12
12/16/2015,-0.12,-0.12
12/15/2015,-0.12,-0.12
12/14/2015,-0.12,-0.12
12/11/2015,-0.12,-0.12
12/10/2015,-0.12,-0.12
12/9/2015,-0.11,-0.11
12/8/2015,-0.11,-0.11
12/7/2015,-0.11,-0.11
12/4/2015,-0.11,-0.11
12/3/2015,-0.13,-0.13
12/2/2015,-0.12,-0.12
12/1/2015,-0.12,-0.12
11/30/2015,-0.12,-0.12
11/27/2015,-0.12,-0.12
11/26/2015,-0.12,-0.12
11/25/2015,-0.11,-0.11
11/24/2015,-0.11,-0.11
11/23/2015,-0.11,-0.11
11/20/2015,-0.1,-0.1
11/19/2015,-0.1,-0.1
11/18/2015,-0.1,-0.1
11/17/2015,-0.1,-0.1
11/16/2015,-0.1,-0.1
11/13/2015,-0.09,-0.09
11/12/2015,-0.09,-0.09
11/11/2015,-0.09,-0.09
11/10/2015,-0.09,-0.09
11/9/2015,-0.08,-0.08
11/6/2015,-0.08,-0.08
11/5/2015,-0.08,-0.08
11/4/2015,-0.08,-0.08
11/3/2015,-0.08,-0.08
11/2/2015,-0.07,-0.07
10/30/2015,-0.07,-0.07
10/29/2015,-0.07,-0.07
10/28/2015,-0.07,-0.07
10/27/2015,-0.07,-0.07
10/26/2015,-0.07,-0.07
10/23/2015,-0.07,-0.07
10/22/2015,-0.05,-0.05
10/21/2015,-0.05,-0.05
10/20/2015,-0.05,-0.05
10/19/2015,-0.06,-0.06
10/16/2015,-0.06,-0.06
10/15/2015,-0.05,-0.05
10/14/2015,-0.05,-0.05
10/13/2015,-0.05,-0.05
10/12/2015,-0.05,-0.05
10/9/2015,-0.05,-0.05
10/8/2015,-0.05,-0.05
10/7/2015,-0.04,-0.04
10/6/2015,-0.04,-0.04
10/5/2015,-0.04,-0.04
10/2/2015,-0.04,-0.04
10/1/2015,-0.05,-0.05
9/30/2015,-0.04,-0.04
9/29/2015,-0.04,-0.04
9/28/2015,-0.04,-0.04
9/25/2015,-0.04,-0.04
9/24/2015,-0.04,-0.04
9/23/2015,-0.04,-0.04
9/22/2015,-0.04,-0.04
9/21/2015,-0.04,-0.04
9/18/2015,-0.04,-0.04
9/17/2015,-0.04,-0.04
9/16/2015,-0.04,-0.04
9/15/2015,-0.04,-0.04
9/14/2015,-0.04,-0.04
9/11/2015,-0.04,-0.04
9/10/2015,-0.04,-0.04
9/9/2015,-0.04,-0.04
9/8/2015,-0.04,-0.04
9/7/2015,-0.04,-0.04
9/4/2015,-0.03,-0.03
9/3/2015,-0.03,-0.03
9/2/2015,-0.03,-0.03
9/1/2015,-0.03,-0.03
8/31/2015,-0.03,-0.03
8/28/2015,-0.03,-0.03
8/27/2015,-0.03,-0.03
8/26/2015,-0.03,-0.03
8/25/2015,-0.03,-0.03
8/24/2015,-0.03,-0.03
8/21/2015,-0.03,-0.03
8/20/2015,-0.03,-0.03
8/19/2015,-0.03,-0.03
8/18/2015,-0.03,-0.03
8/17/2015,-0.03,-0.03
8/14/2015,-0.03,-0.03
8/13/2015,-0.03,-0.03
8/12/2015,-0.02,-0.02
8/11/2015,-0.02,-0.02
8/10/2015,-0.02,-0.02
8/7/2015,-0.02,-0.02
8/6/2015,-0.02,-0.02
8/5/2015,-0.02,-0.02
8/4/2015,-0.02,-0.02
8/3/2015,-0.02,-0.02
7/31/2015,-0.02,-0.02
7/30/2015,-0.02,-0.02
7/29/2015,-0.02,-0.02
7/28/2015,-0.01,-0.01
7/27/2015,-0.02,-0.02
7/24/2015,-0.02,-0.02
7/23/2015,-0.02,-0.02
7/22/2015,-0.02,-0.02
7/21/2015,-0.02,-0.02
7/20/2015,-0.02,-0.02
7/17/2015,-0.01,-0.01
7/16/2015,-0.01,-0.01
7/15/2015,-0.01,-0.01
7/14/2015,-0.01,-0.01
7/13/2015,-0.01,-0.01
7/10/2015,-0.01,-0.01
7/9/2015,-0.01,-0.01
7/8/2015,-0.01,-0.01
7/7/2015,-0.02,-0.02
7/6/2015,-0.01,-0.01
7/3/2015,-0.01,-0.01
7/2/2015,-0.01,-0.01
7/1/2015,-0.01,-0.01
6/30/2015,-0.01,-0.01
6/29/2015,-0.01,-0.01
6/26/2015,-0.01,-0.01
6/25/2015,-0.01,-0.01
6/24/2015,-0.02,-0.02
6/23/2015,-0.02,-0.02
6/22/2015,-0.01,-0.01
6/19/2015,-0.01,-0.01
6/18/2015,-0.01,-0.01
6/17/2015,-0.01,-0.01
6/16/2015,-0.01,-0.01
6/15/2015,-0.01,-0.01
6/12/2015,-0.01,-0.01
6/11/2015,-0.01,-0.01
6/10/2015,-0.01,-0.01
6/9/2015,-0.01,-0.01
6/8/2015,-0.01,-0.01
6/5/2015,-0.01,-0.01
6/4/2015,-0.01,-0.01
6/3/2015,-0.01,-0.01
6/2/2015,-0.01,-0.01
6/1/2015,-0.01,-0.01
5/29/2015,-0.02,-0.02
5/28/2015,-0.01,-0.01
5/27/2015,-0.01,-0.01
5/26/2015,-0.01,-0.01
5/25/2015,-0.01,-0.01
5/22/2015,-0.01,-0.01
5/21/2015,-0.01,-0.01
5/20/2015,-0.02,-0.02
5/19/2015,-0.02,-0.02
5/18/2015,-0.01,-0.01
5/15/2015,-0.01,-0.01
5/14/2015,-0.02,-0.02
5/13/2015,-0.01,-0.01
5/12/2015,-0.01,-0.01
5/11/2015,-0.02,-0.02
5/8/2015,-0.02,-0.02
5/7/2015,-0.02,-0.02
5/6/2015,-0.01,-0.01
5/5/2015,-0.01,-0.01
5/4/2015,-0.01,-0.01
5/1/2015,-0.01,-0.01
4/30/2015,-0.01,-0.01
4/29/2015,-0.01,-0.01
4/28/2015,-0.01,-0.01
4/27/2015,0,0
4/24/2015,0,0
4/23/2015,-0.01,-0.01
4/22/2015,-0.01,-0.01
4/21/2015,-0.01,-0.01
4/20/2015,0,0
4/17/2015,-0.01,-0.01
4/16/2015,0,0
4/15/2015,0.01,0.01
4/14/2015,0.01,0.01
4/13/2015,0.01,0.01
4/10/2015,0.01,0.01
4/9/2015,0.01,0.01
4/8/2015,0.01,0.01
4/7/2015,0.01,0.01
4/6/2015,0.01,0.01
4/3/2015,0.01,0.01
4/2/2015,0.01,0.01
4/1/2015,0.01,0.01
3/31/2015,0.02,0.02
3/30/2015,0.02,0.02
3/27/2015,0.01,0.01
3/26/2015,0.01,0.01
3/25/2015,0.01,0.01
3/24/2015,0.01,0.01
3/23/2015,0.01,0.01
3/20/2015,0.01,0.01
3/19/2015,0.02,0.02
3/18/2015,0.02,0.02
3/17/2015,0.02,0.02
3/16/2015,0.02,0.02
3/13/2015,0.02,0.02
3/12/2015,0.02,0.02
3/11/2015,0.02,0.02
3/10/2015,0.02,0.02
3/9/2015,0.02,0.02
3/6/2015,0.03,0.03
3/5/2015,0.03,0.03
3/4/2015,0.03,0.03
3/3/2015,0.03,0.03
3/2/2015,0.03,0.03
2/27/2015,0.03,0.03
2/26/2015,0.02,0.02
2/25/2015,0.02,0.02
2/24/2015,0.02,0.02
2/23/2015,0.02,0.02
2/20/2015,0.03,0.03
2/19/2015,0.03,0.03
2/18/2015,0.03,0.03
2/17/2015,0.03,0.03
2/16/2015,0.03,0.03
2/13/2015,0.02,0.02
2/12/2015,0.02,0.02
2/11/2015,0.03,0.03
2/10/2015,0.03,0.03
2/9/2015,0.02,0.02
2/6/2015,0.03,0.03
2/5/2015,0.03,0.03
2/4/2015,0.03,0.03
2/3/2015,0.03,0.03
2/2/2015,0.03,0.03
1/30/2015,0.03,0.03
1/29/2015,0.03,0.03
1/28/2015,0.03,0.03
1/27/2015,0.03,0.03
1/26/2015,0.03,0.03
1/23/2015,0.03,0.03
1/22/2015,0.03,0.03
1/21/2015,0.03,0.03
1/20/2015,0.03,0.03
1/19/2015,0.03,0.03
1/16/2015,0.03,0.03
1/15/2015,0.04,0.04
1/14/2015,0.04,0.04
1/13/2015,0.05,0.05
1/12/2015,0.05,0.05
1/9/2015,0.05,0.05
1/8/2015,0.05,0.05
1/7/2015,0.05,0.05
1/6/2015,0.05,0.05
1/5/2015,0.05,0.05
1/2/2015,0.06,0.06
1/1/2015,0.06,0.06
12/31/2014,0.06,0.06
12/30/2014,0.06,0.06
12/29/2014,0.06,0.06
12/26/2014,0.06,0.06
12/25/2014,0.06,0.06
12/24/2014,0.06,0.06
12/23/2014,0.06,0.06
12/22/2014,0.06,0.06
12/19/2014,0.06,0.06
12/18/2014,0.06,0.06
12/17/2014,0.06,0.06
12/16/2014,0.06,0.06
12/15/2014,0.06,0.06
12/12/2014,0.06,0.06
12/11/2014,0.06,0.06
12/10/2014,0.06,0.06
12/9/2014,0.06,0.06
12/8/2014,0.06,0.06
12/5/2014,0.06,0.06
12/4/2014,0.06,0.06
12/3/2014,0.06,0.06
12/2/2014,0.06,0.06
12/1/2014,0.06,0.06
11/28/2014,0.06,0.06
11/27/2014,0.06,0.06
11/26/2014,0.06,0.06
11/25/2014,0.06,0.06
11/24/2014,0.06,0.06
11/21/2014,0.06,0.06
11/20/2014,0.06,0.06
11/19/2014,0.06,0.06
11/18/2014,0.06,0.06
11/17/2014,0.05,0.05
11/14/2014,0.05,0.05
11/13/2014,0.05,0.05
11/12/2014,0.06,0.06
11/11/2014,0.05,0.05
11/10/2014,0.05,0.05
11/7/2014,0.05,0.05
11/6/2014,0.06,0.06
11/5/2014,0.06,0.06
11/4/2014,0.06,0.06
11/3/2014,0.06,0.06
10/31/2014,0.06,0.06
10/30/2014,0.06,0.06
10/29/2014,0.06,0.06
10/28/2014,0.06,0.06
10/27/2014,0.06,0.06
10/24/2014,0.06,0.06
10/23/2014,0.06,0.06
10/22/2014,0.06,0.06
10/21/2014,0.06,0.06
10/20/2014,0.06,0.06
10/17/2014,0.06,0.06
10/16/2014,0.06,0.06
10/15/2014,0.06,0.06
10/14/2014,0.06,0.06
10/13/2014,0.06,0.06
10/10/2014,0.06,0.06
10/9/2014,0.05,0.05
10/8/2014,0.05,0.05
10/7/2014,0.05,0.05
10/6/2014,0.05,0.05
10/3/2014,0.05,0.05
10/2/2014,0.05,0.05
10/1/2014,0.06,0.06
9/30/2014,0.06,0.06
9/29/2014,0.06,0.06
9/26/2014,0.06,0.06
9/25/2014,0.06,0.06
9/24/2014,0.06,0.06
9/23/2014,0.05,0.05
9/22/2014,0.05,0.05
9/19/2014,0.05,0.05
9/18/2014,0.05,0.05
9/17/2014,0.05,0.05
9/16/2014,0.05,0.05
9/15/2014,0.05,0.05
9/12/2014,0.05,0.05
9/11/2014,0.05,0.05
9/10/2014,0.05,0.05
9/9/2014,0.05,0.05
9/8/2014,0.05,0.05
9/5/2014,0.06,0.06
9/4/2014,0.12,0.12
9/3/2014,0.12,0.12
9/2/2014,0.12,0.12
9/1/2014,0.12,0.12
8/29/2014,0.13,0.13
8/28/2014,0.13,0.13
8/27/2014,0.13,0.13
8/26/2014,0.14,0.14
8/25/2014,0.15,0.15
8/22/2014,0.15,0.15
8/21/2014,0.15,0.15
8/20/2014,0.15,0.15
8/19/2014,0.15,0.15
8/18/2014,0.16,0.16
8/15/2014,0.16,0.16
8/14/2014,0.16,0.16
8/13/2014,0.16,0.16
8/12/2014,0.16,0.16
8/11/2014,0.17,0.17
8/8/2014,0.17,0.17
8/7/2014,0.17,0.17
8/6/2014,0.17,0.17
8/5/2014,0.17,0.17
8/4/2014,0.17,0.17
8/1/2014,0.17,0.17
7/31/2014,0.18,0.18
7/30/2014,0.18,0.18
7/29/2014,0.18,0.18
7/28/2014,0.18,0.18
7/25/2014,0.18,0.18
7/24/2014,0.18,0.18
7/23/2014,0.17,0.17
7/22/2014,0.17,0.17
7/21/2014,0.17,0.17
7/18/2014,0.17,0.17
7/17/2014,0.17,0.17
7/16/2014,0.17,0.17
7/15/2014,0.17,0.17
7/14/2014,0.17,0.17
7/11/2014,0.17,0.17
7/10/2014,0.17,0.17
7/9/2014,0.17,0.17
7/8/2014,0.17,0.17
7/7/2014,0.17,0.17
7/4/2014,0.17,0.17
7/3/2014,0.18,0.18
7/2/2014,0.18,0.18
7/1/2014,0.18,0.18
6/30/2014,0.18,0.18
6/27/2014,0.17,0.17
6/26/2014,0.18,0.18
6/25/2014,0.18,0.18
6/24/2014,0.18,0.18
6/23/2014,0.18,0.18
6/20/2014,0.18,0.18
6/19/2014,0.18,0.18
6/18/2014,0.18,0.18
6/17/2014,0.19,0.19
6/16/2014,0.19,0.19
6/13/2014,0.21,0.21
6/12/2014,0.21,0.21
6/11/2014,0.24,0.24
6/10/2014,0.24,0.24
6/9/2014,0.24,0.24
6/6/2014,0.25,0.25
6/5/2014,0.27,0.27
6/4/2014,0.28,0.28
6/3/2014,0.28,0.28
6/2/2014,0.29,0.29
5/30/2014,0.29,0.29
5/29/2014,0.29,0.29
5/28/2014,0.29,0.29
5/27/2014,0.29,0.29
5/26/2014,0.29,0.29
5/23/2014,0.29,0.29
5/22/2014,0.29,0.29
5/21/2014,0.29,0.29
5/20/2014,0.29,0.29
5/19/2014,0.29,0.29
5/16/2014,0.29,0.29
5/15/2014,0.29,0.29
5/14/2014,0.3,0.3
5/13/2014,0.3,0.3
5/12/2014,0.3,0.3
5/9/2014,0.3,0.3
5/8/2014,0.31,0.31
5/7/2014,0.31,0.31
5/6/2014,0.31,0.31
5/5/2014,0.31,0.31
5/2/2014,0.31,0.31
5/1/2014,0.31,0.31
4/30/2014,0.31,0.31
4/29/2014,0.31,0.31
4/28/2014,0.32,0.32
4/25/2014,0.31,0.31
4/24/2014,0.3,0.3
4/23/2014,0.3,0.3
4/22/2014,0.29,0.29
4/21/2014,0.29,0.29
4/18/2014,0.29,0.29
4/17/2014,0.29,0.29
4/16/2014,0.29,0.29
4/15/2014,0.29,0.29
4/14/2014,0.29,0.29
4/11/2014,0.29,0.29
4/10/2014,0.29,0.29
4/9/2014,0.29,0.29
4/8/2014,0.29,0.29
4/7/2014,0.29,0.29
4/4/2014,0.29,0.29
4/3/2014,0.28,0.28
4/2/2014,0.29,0.29
4/1/2014,0.28,0.28
3/31/2014,0.28,0.28
3/28/2014,0.28,0.28
3/27/2014,0.28,0.28
3/26/2014,0.28,0.28
3/25/2014,0.29,0.29
3/24/2014,0.29,0.29
3/21/2014,0.28,0.28
3/20/2014,0.28,0.28
3/19/2014,0.28,0.28
3/18/2014,0.28,0.28
3/17/2014,0.27,0.27
3/14/2014,0.27,0.27
3/13/2014,0.27,0.27
3/12/2014,0.28,0.28
3/11/2014,0.28,0.28
3/10/2014,0.28,0.28
3/7/2014,0.27,0.27
3/6/2014,0.26,0.26
3/5/2014,0.26,0.26
3/4/2014,0.26,0.26
3/3/2014,0.26,0.26
2/28/2014,0.26,0.26
2/27/2014,0.26,0.26
2/26/2014,0.26,0.26
2/25/2014,0.26,0.26
2/24/2014,0.26,0.26
2/21/2014,0.26,0.26
2/20/2014,0.26,0.26
2/19/2014,0.26,0.26
2/18/2014,0.26,0.26
2/17/2014,0.26,0.26
2/14/2014,0.26,0.26
2/13/2014,0.26,0.26
2/12/2014,0.26,0.26
2/11/2014,0.26,0.26
2/10/2014,0.26,0.26
2/7/2014,0.26,0.26
2/6/2014,0.25,0.25
2/5/2014,0.26,0.26
2/4/2014,0.25,0.25
2/3/2014,0.26,0.26
1/31/2014,0.26,0.26
1/30/2014,0.27,0.27
1/29/2014,0.27,0.27
1/28/2014,0.28,0.28
1/27/2014,0.28,0.28
1/24/2014,0.28,0.28
1/23/2014,0.28,0.28
1/22/2014,0.28,0.28
1/21/2014,0.28,0.28
1/20/2014,0.28,0.28
1/17/2014,0.28,0.28
1/16/2014,0.28,0.28
1/15/2014,0.27,0.27
1/14/2014,0.26,0.26
1/13/2014,0.26,0.26
1/10/2014,0.26,0.26
1/9/2014,0.26,0.26
1/8/2014,0.26,0.26
1/7/2014,0.26,0.26
1/6/2014,0.26,0.26
1/3/2014,0.26,0.26
1/2/2014,0.26,0.26
1/1/2014,0.27,0.27
12/31/2013,0.27,0.27
12/30/2013,0.27,0.27
12/27/2013,0.27,0.27
12/26/2013,0.27,0.27
12/25/2013,0.27,0.27
12/24/2013,0.27,0.27
12/23/2013,0.27,0.27
12/20/2013,0.27,0.27
12/19/2013,0.27,0.27
12/18/2013,0.28,0.28
12/17/2013,0.27,0.27
12/16/2013,0.26,0.26
12/13/2013,0.26,0.26
12/12/2013,0.25,0.25
12/11/2013,0.24,0.24
12/10/2013,0.23,0.23
12/9/2013,0.22,0.22
12/6/2013,0.21,0.21
12/5/2013,0.2,0.2
12/4/2013,0.2,0.2
12/3/2013,0.2,0.2
12/2/2013,0.19,0.19
11/29/2013,0.19,0.19
11/28/2013,0.19,0.19
11/27/2013,0.19,0.19
11/26/2013,0.19,0.19
11/25/2013,0.18,0.18
11/22/2013,0.17,0.17
11/21/2013,0.17,0.17
11/20/2013,0.17,0.17
11/19/2013,0.17,0.17
11/18/2013,0.17,0.17
11/15/2013,0.17,0.17
11/14/2013,0.17,0.17
11/13/2013,0.17,0.17
11/12/2013,0.17,0.17
11/11/2013,0.17,0.17
11/8/2013,0.17,0.17
11/7/2013,0.18,0.18
11/6/2013,0.18,0.18
11/5/2013,0.18,0.18
11/4/2013,0.17,0.17
11/1/2013,0.17,0.17
10/31/2013,0.18,0.18
10/30/2013,0.18,0.18
10/29/2013,0.18,0.18
10/28/2013,0.18,0.18
10/25/2013,0.17,0.17
10/24/2013,0.17,0.17
10/23/2013,0.17,0.17
10/22/2013,0.17,0.17
10/21/2013,0.17,0.17
10/18/2013,0.17,0.17
10/17/2013,0.17,0.17
10/16/2013,0.17,0.17
10/15/2013,0.16,0.16
10/14/2013,0.17,0.17
10/11/2013,0.16,0.16
10/10/2013,0.16,0.16
10/9/2013,0.16,0.16
10/8/2013,0.16,0.16
10/7/2013,0.16,0.16
10/4/2013,0.16,0.16
10/3/2013,0.16,0.16
10/2/2013,0.16,0.16
10/1/2013,0.16,0.16
9/30/2013,0.16,0.16
9/27/2013,0.16,0.16
9/26/2013,0.16,0.16
9/25/2013,0.16,0.16
9/24/2013,0.15,0.15
9/23/2013,0.15,0.15
9/20/2013,0.15,0.15
9/19/2013,0.15,0.15
9/18/2013,0.15,0.15
9/17/2013,0.15,0.15
9/16/2013,0.15,0.15
9/13/2013,0.15,0.15
9/12/2013,0.15,0.15
9/11/2013,0.15,0.15
9/10/2013,0.16,0.16
9/9/2013,0.16,0.16
9/6/2013,0.16,0.16
9/5/2013,0.16,0.16
9/4/2013,0.16,0.16
9/3/2013,0.16,0.16
9/2/2013,0.16,0.16
8/30/2013,0.15,0.15
8/29/2013,0.15,0.15
8/28/2013,0.15,0.15
8/27/2013,0.15,0.15
8/26/2013,0.15,0.15
8/23/2013,0.15,0.15
8/22/2013,0.15,0.15
8/21/2013,0.15,0.15
8/20/2013,0.15,0.15
8/19/2013,0.15,0.15
8/16/2013,0.15,0.15
8/15/2013,0.15,0.15
8/14/2013,0.15,0.15
8/13/2013,0.15,0.15
8/12/2013,0.15,0.15
8/9/2013,0.15,0.15
8/8/2013,0.15,0.15
8/7/2013,0.15,0.15
8/6/2013,0.15,0.15
8/5/2013,0.15,0.15
8/2/2013,0.15,0.15
8/1/2013,0.15,0.15
7/31/2013,0.15,0.15
7/30/2013,0.15,0.15
7/29/2013,0.15,0.15
7/26/2013,0.15,0.15
7/25/2013,0.15,0.15
7/24/2013,0.15,0.15
7/23/2013,0.15,0.15
7/22/2013,0.14,0.14
7/19/2013,0.14,0.14
7/18/2013,0.14,0.14
7/17/2013,0.14,0.14
7/16/2013,0.14,0.14
7/15/2013,0.14,0.14
7/12/2013,0.14,0.14
7/11/2013,0.14,0.14
7/10/2013,0.14,0.14
7/9/2013,0.14,0.14
7/8/2013,0.14,0.14
7/5/2013,0.14,0.14
7/4/2013,0.15,0.15
7/3/2013,0.15,0.15
7/2/2013,0.15,0.15
7/1/2013,0.15,0.15
6/28/2013,0.15,0.15
6/27/2013,0.15,0.15
6/26/2013,0.15,0.15
6/25/2013,0.15,0.15
6/24/2013,0.14,0.14
6/21/2013,0.14,0.14
6/20/2013,0.13,0.13
6/19/2013,0.13,0.13
6/18/2013,0.13,0.13
6/17/2013,0.13,0.13
6/14/2013,0.13,0.13
6/13/2013,0.13,0.13
6/12/2013,0.13,0.13
6/11/2013,0.13,0.13
6/10/2013,0.12,0.12
6/7/2013,0.12,0.12
6/6/2013,0.12,0.12
6/5/2013,0.12,0.12
6/4/2013,0.12,0.12
6/3/2013,0.12,0.12
5/31/2013,0.12,0.12
5/30/2013,0.12,0.12
5/29/2013,0.12,0.12
5/28/2013,0.11,0.11
5/27/2013,0.12,0.12
5/24/2013,0.12,0.12
5/23/2013,0.12,0.12
5/22/2013,0.12,0.12
5/21/2013,0.12,0.12
5/20/2013,0.12,0.12
5/17/2013,0.12,0.12
5/16/2013,0.12,0.12
5/15/2013,0.12,0.12
5/14/2013,0.12,0.12
5/13/2013,0.12,0.12
5/10/2013,0.12,0.12
5/9/2013,0.12,0.12
5/8/2013,0.12,0.12
5/7/2013,0.12,0.12
5/6/2013,0.12,0.12
5/3/2013,0.12,0.12
5/2/2013,0.12,0.12
5/1/2013,0.12,0.12
4/30/2013,0.12,0.12
4/29/2013,0.12,0.12
4/26/2013,0.13,0.13
4/25/2013,0.12,0.12
4/24/2013,0.12,0.12
4/23/2013,0.13,0.13
4/22/2013,0.13,0.13
4/19/2013,0.13,0.13
4/18/2013,0.13,0.13
4/17/2013,0.13,0.13
4/16/2013,0.13,0.13
4/15/2013,0.13,0.13
4/12/2013,0.13,0.13
4/11/2013,0.13,0.13
4/10/2013,0.13,0.13
4/9/2013,0.13,0.13
4/8/2013,0.13,0.13
4/5/2013,0.13,0.13
4/4/2013,0.13,0.13
4/3/2013,0.13,0.13
4/2/2013,0.13,0.13
4/1/2013,0.13,0.13
3/29/2013,0.13,0.13
3/28/2013,0.13,0.13
3/27/2013,0.13,0.13
3/26/2013,0.13,0.13
3/25/2013,0.13,0.13
3/22/2013,0.14,0.14
3/21/2013,0.13,0.13
3/20/2013,0.13,0.13
3/19/2013,0.13,0.13
3/18/2013,0.13,0.13
3/15/2013,0.13,0.13
3/14/2013,0.13,0.13
3/13/2013,0.13,0.13
3/12/2013,0.13,0.13
3/11/2013,0.13,0.13
3/8/2013,0.13,0.13
3/7/2013,0.12,0.12
3/6/2013,0.12,0.12
3/5/2013,0.12,0.12
3/4/2013,0.12,0.12
3/1/2013,0.13,0.13
2/28/2013,0.13,0.13
2/27/2013,0.13,0.13
2/26/2013,0.13,0.13
2/25/2013,0.13,0.13
2/22/2013,0.14,0.14
2/21/2013,0.14,0.14
2/20/2013,0.14,0.14
2/19/2013,0.14,0.14
2/18/2013,0.14,0.14
2/15/2013,0.14,0.14
2/14/2013,0.14,0.14
2/13/2013,0.15,0.15
2/12/2013,0.15,0.15
2/11/2013,0.15,0.15
2/8/2013,0.15,0.15
2/7/2013,0.15,0.15
2/6/2013,0.15,0.15
2/5/2013,0.15,0.15
2/4/2013,0.15,0.15
2/1/2013,0.16,0.16
1/31/2013,0.15,0.15
1/30/2013,0.15,0.15
1/29/2013,0.15,0.15
1/28/2013,0.14,0.14
1/25/2013,0.14,0.14
1/24/2013,0.14,0.14
1/23/2013,0.13,0.13
1/22/2013,0.14,0.14
1/21/2013,0.13,0.13
1/18/2013,0.14,0.14
1/17/2013,0.14,0.14
1/16/2013,0.13,0.13
1/15/2013,0.14,0.14
1/14/2013,0.14,0.14
1/11/2013,0.13,0.13
1/10/2013,0.13,0.13
1/9/2013,0.13,0.13
1/8/2013,0.13,0.13
1/7/2013,0.13,0.13
1/4/2013,0.13,0.13
1/3/2013,0.13,0.13
1/2/2013,0.13,0.13
1/1/2013,0.13,0.13
12/31/2012,0.13,0.13
12/28/2012,0.13,0.13
12/27/2012,0.13,0.13
12/26/2012,0.13,0.13
12/25/2012,0.13,0.13
12/24/2012,0.13,0.13
12/21/2012,0.12,0.12
12/20/2012,0.12,0.12
12/19/2012,0.12,0.12
12/18/2012,0.12,0.12
12/17/2012,0.12,0.12
12/14/2012,0.12,0.12
12/13/2012,0.12,0.12
12/12/2012,0.12,0.12
12/11/2012,0.12,0.12
12/10/2012,0.12,0.12
12/7/2012,0.12,0.12
12/6/2012,0.13,0.13
12/5/2012,0.13,0.13
12/4/2012,0.13,0.13
12/3/2012,0.13,0.13
11/30/2012,0.13,0.13
11/29/2012,0.13,0.13
11/28/2012,0.13,0.13
11/27/2012,0.13,0.13
11/26/2012,0.13,0.13
11/23/2012,0.13,0.13
11/22/2012,0.13,0.13
11/21/2012,0.13,0.13
11/20/2012,0.13,0.13
11/19/2012,0.13,0.13
11/16/2012,0.13,0.13
11/15/2012,0.13,0.13
11/14/2012,0.13,0.13
11/13/2012,0.13,0.13
11/12/2012,0.13,0.13
11/9/2012,0.13,0.13
11/8/2012,0.13,0.13
11/7/2012,0.13,0.13
11/6/2012,0.13,0.13
11/5/2012,0.13,0.13
11/2/2012,0.13,0.13
11/1/2012,0.13,0.13
10/31/2012,0.13,0.13
10/30/2012,0.13,0.13
10/29/2012,0.13,0.13
10/26/2012,0.13,0.13
10/25/2012,0.13,0.13
10/24/2012,0.13,0.13
10/23/2012,0.13,0.13
10/22/2012,0.14,0.14
10/19/2012,0.14,0.14
10/18/2012,0.14,0.14
10/17/2012,0.14,0.14
10/16/2012,0.14,0.14
10/15/2012,0.14,0.14
10/12/2012,0.14,0.14
10/11/2012,0.14,0.14
10/10/2012,0.14,0.14
10/9/2012,0.14,0.14
10/8/2012,0.15,0.15
10/5/2012,0.15,0.15
10/4/2012,0.15,0.15
10/3/2012,0.15,0.15
10/2/2012,0.15,0.15
10/1/2012,0.15,0.15
9/28/2012,0.15,0.15
9/27/2012,0.15,0.15
9/26/2012,0.15,0.15
9/25/2012,0.15,0.15
9/24/2012,0.15,0.15
